;id_reference;type_reference;designation;programme;code_filiere;coeff_avion;magasin;livrable;constituant;famille_code_filiere;norm_mat_inge;norm_mat_fab;indice_manufacturing;avion_impacte_pp;priorite_pp;indice_client_pp;classe_piece_ref_pp;procedes_speciaux_ind;cms_mat_pp;fournisseur_cmde;supplier_cmde;rang_appro;type_cycle;quantite_commande;cycle_negocie;quantite_receptionnee;etat_reference;etat_reference.1;supplier_achat;fournisseur_achat;indice_client.1;autonomie_matiere;autonomie_quincaillerie;quantite_FAI;type_cycle.1;cycle_fil_rouge_1ere_commande;cycle_fil_rouge_recommande;NRC_fil_rouge_total;RC_fil_rouge;cycle_standard_1ere_commande;cycle_standard_recommande;NRC_standard_total;RC_standard;devise;lag_time;date_reception_OMP_new;date_besoin_client_new;date_transmission_proc_new;date_emission_commande_new;date_livraison_contractuelle_new;date_livraison_previsionnelle_S_new;date_reception_effective_new;date_livraison_contractuelle_initiale_new;date_liberation_new;date_affectation_new;total_cycle_duration_new
3853;35724;PE;FS401 (CADRE 19) PAN INF AVANT;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;AMS4050;AMS4050;A;P2_Test3;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-02;fournisseur_2;supplier_2;1;Standard;3;45.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.102852317;0.019557302;50.0;40.0;0.091152375;0.013771261;devise_1;-85;1468800000000000000;1468972800000000000;1468886400000000000;1469664000000000000;1474243200000000000;1476316800000000000;1476316800000000000;1470614400000000000;1476316800000000000;1469404800000000000;7516800.0
3854;35737;PE;BRACKET  FLIGHT CONTROL;programme_2;code_filiere_16;2.0;magasin_14;True;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A;P2_MSN5;P0;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0QQA25012I5-01;fournisseur_15;supplier_15;1;Standard;10;60.0;10;Stock Available;Stock disponible;supplier_15;fournisseur_15;A00;True;False;10.0;Standard;50.0;55.0;0.032846974;0.001552472;100.0;110.0;0.021050566;0.000943003;devise_2;-79;1468800000000000000;1469404800000000000;1468886400000000000;1470182400000000000;1477440000000000000;1476230400000000000;1476230400000000000;1477440000000000000;1476230400000000000;1470182400000000000;7430400.0
3855;35742;PE EQUIPEE;BRACKET ASSY  HYDRAULIC;programme_2;code_filiere_10;1.0;magasin_14;True;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A;P2_MSN5;P0;A00;2.0;BAPS: 144-005, 188-000, 157-028;B0QQA2505A0-02;fournisseur_13;supplier_13;1;Standard;5;47.0;5;Stock Available;Stock disponible;supplier_13;fournisseur_13;A00;True;False;5.0;Standard;37.0;25.0;0.018475073;0.001266614;74.0;50.0;0.011096774;0.000705798;devise_1;-116;1468800000000000000;1469404800000000000;1468886400000000000;1469404800000000000;1478736000000000000;1479427200000000000;1479427200000000000;1475020800000000000;1479427200000000000;1469145600000000000;10627200.0
3856;35743;PE EQUIPEE;BRACKET ASSY  HYDRAULIC;programme_2;code_filiere_10;1.0;magasin_14;True;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A;P2_MSN5;P0;A00;2.0;BAPS: 144-005, 188-000, 157-028;B0QQA2505A0-02;fournisseur_13;supplier_13;1;Standard;5;47.0;5;Stock Available;Stock disponible;supplier_13;fournisseur_13;A00;True;False;5.0;Standard;37.0;25.0;0.018475073;0.001266614;74.0;50.0;0.011096774;0.000705798;devise_1;-214;1468800000000000000;1469404800000000000;1468886400000000000;1469404800000000000;1485302400000000000;1488499200000000000;1487894400000000000;1475020800000000000;1487894400000000000;1469145600000000000;19094400.0
3857;35758;PE EQUIPEE;BRACKET ASSY, ELEC;programme_2;code_filiere_10;16.0;magasin_4;True;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A;P2_MSN4;P0;A00;3.0;BAMS: 144-005, 188-000, 151-001, 151-010, 151-029, 157-028;B0QQA2505A0-02;fournisseur_13;supplier_13;1;Standard;12;47.0;12;Stock Available;Stock disponible;supplier_13;fournisseur_13;A00;True;False;100.0;Standard;37.0;25.0;0.018475073;0.001049275;74.0;50.0;0.011096774;0.00061394;devise_1;-95;1484611200000000000;1485475200000000000;1484611200000000000;1485993600000000000;1493337600000000000;1493337600000000000;1493683200000000000;1491264000000000000;1493683200000000000;1485475200000000000;9072000.0
3858;35804;PE;C30 D;programme_2;code_filiere_6;1.0;magasin_4;True;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A;P2_MSN5;P0;A00;2.0;BAPS 144-005 BAPS 188-001 BAPS 176-002;B0BAMS516003K5-02;fournisseur_2;supplier_2;1;Speedshop;4;25.0;2;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.192348762;0.03938651;50.0;40.0;0.147960587;0.031791202;devise_1;-131;1468886400000000000;1469577600000000000;1468972800000000000;1469404800000000000;1473897600000000000;1480896000000000000;1480896000000000000;1473897600000000000;1480896000000000000;1469404800000000000;12009600.0
3859;35805;PE EQUIPEE;C32 D <8e>quip<8e>;programme_2;code_filiere_6;1.0;magasin_4;True;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A;P2_MSN5;P0;A00;2.0;BAPS 144-005 BAPS 188-001 BAPS 176-002 BAPS 151-001 BAPS145-002;B0BAMS516003K5-02;fournisseur_15;supplier_15;1;Speedshop;5;70.0;1;Stock Available;Stock disponible;supplier_15;fournisseur_15;A00;True;False;5.0;Speedshop;70.0;80.0;0.200972215;0.0;140.0;160.0;0.178327458;0.030718382;devise_2;-82;1468886400000000000;1469750400000000000;1468972800000000000;1469577600000000000;1478044800000000000;1476835200000000000;1476835200000000000;1478044800000000000;1476835200000000000;1469491200000000000;7948800.0
3860;35805;PE EQUIPEE;C32 D <8e>quip<8e>;programme_2;code_filiere_6;1.0;magasin_4;True;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A;P2_MSN5;P0;A00;2.0;BAPS 144-005 BAPS 188-001 BAPS 176-002 BAPS 151-001 BAPS145-002;B0BAMS516003K5-02;fournisseur_15;supplier_15;2;Speedshop;3;70.0;3;Stock Available;Stock disponible;supplier_15;fournisseur_15;A00;True;False;5.0;Speedshop;70.0;80.0;0.200972215;0.0;140.0;160.0;0.178327458;0.030718382;devise_2;-85;1468886400000000000;1469750400000000000;1468972800000000000;1469577600000000000;1478044800000000000;1477094400000000000;1477094400000000000;1478044800000000000;1477094400000000000;1469491200000000000;8208000.0
3861;35805;PE EQUIPEE;C32 D <8e>quip<8e>;programme_2;code_filiere_6;1.0;magasin_4;True;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A;P2_MSN5;P0;A00;2.0;BAPS 144-005 BAPS 188-001 BAPS 176-002 BAPS 151-001 BAPS145-002;B0BAMS516003K5-02;fournisseur_15;supplier_15;3;Speedshop;1;70.0;1;Stock Available;Stock disponible;supplier_15;fournisseur_15;A00;True;False;5.0;Speedshop;70.0;80.0;0.200972215;0.0;140.0;160.0;0.178327458;0.030718382;devise_2;-138;1468886400000000000;1469750400000000000;1468972800000000000;1469577600000000000;1478044800000000000;1481673600000000000;1481673600000000000;1478044800000000000;1481673600000000000;1469491200000000000;12787200.0
3862;35824;PE EQUIPEE;BEAM ASSY, LRU;programme_2;code_filiere_16;1.0;magasin_14;True;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002, 151-001, 157-028, 145-002;B0QQA25012I0-05;fournisseur_15;supplier_15;1;Standard;5;67.0;3;Stock Available;Stock disponible;supplier_15;fournisseur_15;A00;True;False;5.0;Standard;57.0;62.0;0.041062492;0.004094187;114.0;124.0;0.028532393;0.002519154;devise_2;-162;1468972800000000000;1469404800000000000;1469404800000000000;1470355200000000000;1478476800000000000;1483401600000000000;1483401600000000000;1478476800000000000;1483401600000000000;1470182400000000000;14428800.0
3863;35825;PE EQUIPEE;Beam LRU FS489/FS473 (C24/C23) Gauche;programme_2;code_filiere_16;1.0;magasin_14;True;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002, 151-001, 157-028;B0QQA25012I4-04;fournisseur_15;supplier_15;2;Standard;4;67.0;4;Stock Available;Stock disponible;supplier_15;fournisseur_15;A00;True;False;5.0;Standard;57.0;62.0;0.04100588;0.003559709;114.0;124.0;0.028928677;0.002171387;devise_2;-121;1468972800000000000;1469404800000000000;1469404800000000000;1470355200000000000;1478736000000000000;1479859200000000000;1479859200000000000;1478476800000000000;1479859200000000000;1470182400000000000;10886400.0
3864;35825;PE EQUIPEE;Beam LRU FS489/FS473 (C24/C23) Gauche;programme_2;code_filiere_16;1.0;magasin_14;True;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002, 151-001, 157-028;B0QQA25012I4-04;fournisseur_15;supplier_15;1;Standard;1;67.0;1;Stock Available;Stock disponible;supplier_15;fournisseur_15;A00;True;False;5.0;Standard;57.0;62.0;0.04100588;0.003559709;114.0;124.0;0.028928677;0.002171387;devise_2;-116;1468972800000000000;1469404800000000000;1469404800000000000;1470355200000000000;1478736000000000000;1479427200000000000;1479427200000000000;1478476800000000000;1479427200000000000;1470182400000000000;10454400.0
3865;35826;PE EQUIPEE;Support LRU FS489/FS473 (C24/C23) Gauche;programme_2;code_filiere_16;1.0;magasin_14;True;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002, 151-001, 157-028, 145-002;B0QQA25012I5-01;fournisseur_15;supplier_15;1;Standard;5;67.0;4;Stock Available;Stock disponible;supplier_15;fournisseur_15;A00;True;False;5.0;Standard;57.0;62.0;0.041062492;0.005626194;114.0;124.0;0.028532393;0.003449306;devise_2;-143;1468972800000000000;1469404800000000000;1469404800000000000;1470355200000000000;1478476800000000000;1481760000000000000;1481760000000000000;1478476800000000000;1481760000000000000;1470182400000000000;12787200.0
3866;35827;PE;BEAM, LRU;programme_2;code_filiere_16;1.0;magasin_14;True;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A;P2_MSN5;P1;A00;2.0;APS: 144-005, 188-001, 176-002, 157-028;B0QQA25012I4-01;fournisseur_15;supplier_15;3;Standard;1;60.0;1;Stock Available;Stock disponible;supplier_15;fournisseur_15;A00;True;False;5.0;Standard;50.0;55.0;0.032846974;0.002799292;100.0;110.0;0.021050566;0.001726059;devise_2;-149;1468972800000000000;1469404800000000000;1469404800000000000;1470355200000000000;1477440000000000000;1482278400000000000;1482278400000000000;1477440000000000000;1482278400000000000;1470182400000000000;13305600.0
3867;35827;PE;BEAM, LRU;programme_2;code_filiere_16;1.0;magasin_14;True;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A;P2_MSN5;P1;A00;2.0;APS: 144-005, 188-001, 176-002, 157-028;B0QQA25012I4-01;fournisseur_15;supplier_15;2;Standard;4;60.0;3;Stock Available;Stock disponible;supplier_15;fournisseur_15;A00;True;False;5.0;Standard;50.0;55.0;0.032846974;0.002799292;100.0;110.0;0.021050566;0.001726059;devise_2;-129;1468972800000000000;1469404800000000000;1469404800000000000;1470355200000000000;1477440000000000000;1480550400000000000;1480550400000000000;1477440000000000000;1480550400000000000;1470182400000000000;11577600.0
3868;35827;PE;BEAM, LRU;programme_2;code_filiere_16;1.0;magasin_14;True;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A;P2_MSN5;P1;A00;2.0;APS: 144-005, 188-001, 176-002, 157-028;B0QQA25012I4-01;fournisseur_15;supplier_15;1;Standard;5;60.0;1;Stock Available;Stock disponible;supplier_15;fournisseur_15;A00;True;False;5.0;Standard;50.0;55.0;0.032846974;0.002799292;100.0;110.0;0.021050566;0.001726059;devise_2;-128;1468972800000000000;1469404800000000000;1469404800000000000;1470355200000000000;1477440000000000000;1480464000000000000;1480464000000000000;1477440000000000000;1480464000000000000;1470182400000000000;11491200.0
3869;35828;PE EQUIPEE;Support LRU FS509/FS489 (C25/C24) Gauche;programme_2;code_filiere_16;1.0;magasin_14;True;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002, 151-001, 157-028;B0QQA25012I4-01;fournisseur_15;supplier_15;1;Standard;5;67.0;5;Stock Available;Stock disponible;supplier_15;fournisseur_15;A00;True;False;5.0;Standard;57.0;62.0;0.041062492;0.003235883;114.0;124.0;0.028532393;0.00197817;devise_2;-91;1468972800000000000;1469404800000000000;1469404800000000000;1470355200000000000;1478476800000000000;1477267200000000000;1477267200000000000;1478476800000000000;1477267200000000000;1470182400000000000;8294400.0
3870;35838;PE EQUIPEE;BRACKET ASSY  RELAY;programme_2;code_filiere_10;1.0;magasin_14;True;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A;P2_MSN4;P0;A00;2.0;BAPS: 144-005, 188-000, 157-028;B0QQA2505A0-02;fournisseur_13;supplier_13;1;;5;48.1282840237;5;Stock Available;Stock disponible;supplier_13;fournisseur_13;A00;True;False;5.0;Standard;37.0;25.0;0.018475073;0.001266614;74.0;50.0;0.011096774;0.000705798;devise_1;-194;1469059200000000000;1470009600000000000;1469059200000000000;1469750400000000000;1486425600000000000;1486425600000000000;1486771200000000000;1473897600000000000;1486771200000000000;1469577600000000000;17712000.0
3871;35839;PE EQUIPEE;BRACKET ASSY  RELAY;programme_2;code_filiere_10;1.0;magasin_14;True;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A;P2_MSN4;P0;A00;2.0;BAPS: 144-005, 188-000, 157-028;B0QQA2505A0-02;fournisseur_13;supplier_13;1;;5;48.1282840237;5;Stock Available;Stock disponible;supplier_13;fournisseur_13;A00;True;False;5.0;Standard;37.0;25.0;0.018475073;0.001266614;74.0;50.0;0.011096774;0.000705798;devise_1;-208;1469059200000000000;1470009600000000000;1469059200000000000;1469750400000000000;1486080000000000000;1487894400000000000;1487980800000000000;1473897600000000000;1487980800000000000;1469577600000000000;18921600.0
3872;35920;PE;CADRE 27;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;3;25.0;3;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.127083167;0.021215249;50.0;40.0;0.113039765;0.015155425;devise_1;-13;1469491200000000000;1476230400000000000;1469577600000000000;1470614400000000000;1474243200000000000;1477353600000000000;1477353600000000000;1476057600000000000;1477353600000000000;1470268800000000000;7862400.0
3873;35920;PE;CADRE 27;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;3;25.0;3;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.127083167;0.021215249;50.0;40.0;0.113039765;0.015155425;devise_1;-13;1469491200000000000;1476230400000000000;1469577600000000000;1470614400000000000;1474243200000000000;1477353600000000000;1477353600000000000;1476057600000000000;1477353600000000000;1470268800000000000;7862400.0
3874;35923;PE;CADRE 16;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;2;Standard;2;25.0;2;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.127083167;0.021215249;50.0;40.0;0.113039765;0.015155425;devise_1;-54;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1480896000000000000;1480896000000000000;1476057600000000000;1480896000000000000;1470268800000000000;11404800.0
3875;35923;PE;CADRE 16;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;3;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.127083167;0.021215249;50.0;40.0;0.113039765;0.015155425;devise_1;-28;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1478649600000000000;1478649600000000000;1476057600000000000;1478649600000000000;1470268800000000000;9158400.0
3876;35923;PE;CADRE 16;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;3;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.127083167;0.021215249;50.0;40.0;0.113039765;0.015155425;devise_1;-28;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1478649600000000000;1478649600000000000;1476057600000000000;1478649600000000000;1470268800000000000;9158400.0
3877;35923;PE;CADRE 16;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;2;Standard;2;25.0;2;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.127083167;0.021215249;50.0;40.0;0.113039765;0.015155425;devise_1;-54;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1480896000000000000;1480896000000000000;1476057600000000000;1480896000000000000;1470268800000000000;11404800.0
3878;35924;PE;CADRE 24;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-02;fournisseur_2;supplier_2;3;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.127083167;0.021215249;50.0;40.0;0.113039765;0.015155425;devise_1;-44;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1480032000000000000;1480032000000000000;1476057600000000000;1480032000000000000;1470268800000000000;10540800.0
3879;35924;PE;CADRE 24;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-02;fournisseur_2;supplier_2;2;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.127083167;0.021215249;50.0;40.0;0.113039765;0.015155425;devise_1;-44;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1480032000000000000;1480032000000000000;1476057600000000000;1480032000000000000;1470268800000000000;10540800.0
3880;35924;PE;CADRE 24;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-02;fournisseur_2;supplier_2;2;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.127083167;0.021215249;50.0;40.0;0.113039765;0.015155425;devise_1;-44;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1480032000000000000;1480032000000000000;1476057600000000000;1480032000000000000;1470268800000000000;10540800.0
3881;35925;PE;CADRE 26;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;2;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-37;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1479427200000000000;1479427200000000000;1476057600000000000;1479427200000000000;1470268800000000000;9936000.0
3882;35925;PE;CADRE 26;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;3;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-37;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1479427200000000000;1479427200000000000;1476057600000000000;1479427200000000000;1470268800000000000;9936000.0
3883;35925;PE;CADRE 26;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-9;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1477008000000000000;1477008000000000000;1476057600000000000;1477008000000000000;1470268800000000000;7516800.0
3884;35925;PE;CADRE 26;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-9;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1477008000000000000;1477008000000000000;1476057600000000000;1477008000000000000;1470268800000000000;7516800.0
3885;35925;PE;CADRE 26;programme_2;code_filiere_6;1.0;magasin_19;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;2;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-37;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1479427200000000000;1479427200000000000;1476057600000000000;1479427200000000000;1470268800000000000;9936000.0
3886;35926;PE;CADRE 22;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;3;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-62;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1481587200000000000;1481587200000000000;1476057600000000000;1481587200000000000;1470268800000000000;12096000.0
3887;35926;PE;CADRE 22;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;2;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-28;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1477267200000000000;1477267200000000000;1476057600000000000;1478649600000000000;1470268800000000000;9158400.0
3888;35926;PE;CADRE 22;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-28;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1476835200000000000;1476835200000000000;1476057600000000000;1478649600000000000;1470268800000000000;9158400.0
3889;35926;PE;CADRE 22;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;1;Speedshop;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Standard;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-28;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1476835200000000000;1476835200000000000;1476057600000000000;1478649600000000000;1470268800000000000;9158400.0
3890;35926;PE;CADRE 22;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;3;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-62;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1481587200000000000;1481587200000000000;1476057600000000000;1481587200000000000;1470268800000000000;12096000.0
3891;35926;PE;CADRE 22;programme_2;code_filiere_6;1.0;magasin_14;True;False;famille_code_filiere_4;BAMS 516-003;BAMS 516-003;A;P2_MSN5;P1;A00;2.0;BAPS: 144-005, 188-001, 176-002;B0BAMS516003K4-01;fournisseur_2;supplier_2;2;Standard;1;25.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;A00;True;False;4.0;Speedshop;25.0;20.0;0.131749208;0.021215249;50.0;40.0;0.116628974;0.015155425;devise_1;-28;1469491200000000000;1476230400000000000;1469750400000000000;1470614400000000000;1474243200000000000;1477267200000000000;1477267200000000000;1476057600000000000;1478649600000000000;1470268800000000000;9158400.0
